  0.4471413695	   0.0003801003
  0.1708693837	   0.0003139261
  0.0654537364	   0.0002721612
  0.0253799059	   0.0002509559
  0.0100017782	   0.0002457682
  0.0039392169	   0.0002452971
  0.0015588658	   0.0002469914
  0.0009243961	   0.0002473875
  0.0004838518	   0.0002482433
  0.0003208944	   0.0002496421
  0.0000738379	   0.0002502111
  0.0000255160	   0.0002475337
  0.0002135275	   0.0002458225
  0.0002819538	   0.0002475769
  0.0002266354	   0.0002521624
  0.0004359756	   0.0002529117
  0.0004023552	   0.0002512995
  0.0004105931	   0.0002503230
  0.0002856622	   0.0002465340
  0.0000257601	   0.0002473132
 -0.0001243115	   0.0002478989
 -0.0000909796	   0.0002489127
 -0.0001997656	   0.0002507086
 -0.0000511830	   0.0002485118
  0.0001181644	   0.0002473884
  0.0002477267	   0.0002435611
  0.0003334454	   0.0002422644
  0.0001898177	   0.0002438002
  0.0003147205	   0.0002448138
  0.0004040443	   0.0002492319
  0.0003565386	   0.0002664635
  0.0006645464	   0.0003033778
  0.0008871957	   0.0003475393
  0.0006645464	   0.0003033778
  0.0003565386	   0.0002664635
  0.0004040443	   0.0002492319
  0.0003147205	   0.0002448138
  0.0001898177	   0.0002438002
  0.0003334454	   0.0002422644
  0.0002477267	   0.0002435611
  0.0001181644	   0.0002473884
 -0.0000511830	   0.0002485118
 -0.0001997656	   0.0002507086
 -0.0000909796	   0.0002489127
 -0.0001243115	   0.0002478989
  0.0000257601	   0.0002473132
  0.0002856622	   0.0002465340
  0.0004105931	   0.0002503230
  0.0004023552	   0.0002512995
  0.0004359756	   0.0002529117
  0.0002266354	   0.0002521624
  0.0002819538	   0.0002475769
  0.0002135275	   0.0002458225
  0.0000255160	   0.0002475337
  0.0000738379	   0.0002502111
  0.0003208944	   0.0002496421
  0.0004838518	   0.0002482433
  0.0009243961	   0.0002473875
  0.0015588658	   0.0002469914
  0.0039392169	   0.0002452971
  0.0100017782	   0.0002457682
  0.0253799059	   0.0002509559
  0.0654537364	   0.0002721612
  0.1708693837	   0.0003139261
